Day,Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
Friday,2022-05-13 03:30:00,59.9765,11.243017196655,23.433887481689,22.110153198242,226.39640808105,225.06288146973,225.041015625,6.9923224449158,7.3813195228577,155708546.0,89.5,22.900000341237,83.5,24.200000360608,76.1,25.400000378489
Friday,2022-05-13 03:45:00,60.0617,10.610055923462,27.585514068604,22.652273178101,226.70877075195,225.23178100586,225.2085723877,7.427073478698699,7.9160127639771,155710449.0,88.6,23.100000344217,82.9,24.300000362098,77.2,25.100000374019
Friday,2022-05-13 04:00:00,60.0268,10.609296798706,25.186862945557,22.077354431152,226.72216796875,225.40104675293,225.33749389648,7.1213283538818,7.532988548278801,155712321.0,88.0,23.300000347197,83.4,24.300000362098,76.4,25.400000378489
Friday,2022-05-13 04:15:00,60.0067,11.238718986511,24.614231109619,22.672880172729,226.63000488281,225.14782714844,225.28657531738,7.182603359222401,7.6125822067261,155714172.0,88.3,23.200000345707,82.9,24.500000365078,76.5,25.300000376999
Friday,2022-05-13 04:30:00,59.9562,10.600186347961,26.104827880859,22.093395233154,226.81747436523,224.85749816895,225.16375732422,7.2069220542908,7.64395570755,155716091.0,89.0,23.000000342727,83.0,24.300000362098,75.8,25.400000378489
Friday,2022-05-13 04:45:00,59.9952,10.552989006042,24.742122650146,23.635385513306,226.26161193848,225.08346557617,225.07124328613,7.2220578193664995,7.6571736335754,155717934.0,88.5,23.100000344217,84.0,24.100000359118,76.4,25.300000376999
Friday,2022-05-13 05:00:00,60.0356,21.149042129517,34.906097412109,22.969581604004,226.40284729004,224.96887207031,225.38471984863,9.6179237365723,10.287871360779,155719834.0,88.0,23.200000345707,84.1,24.100000359118,76.3,25.400000378489
Friday,2022-05-13 05:15:00,60.0246,10.616883277893,32.11873626709,24.044704437256,226.27432250977,224.64262390137,224.92684936523,8.1614589691162,8.6687135696411,155722306.0,88.0,23.300000347197,84.1,24.200000360608,76.8,25.300000376999
Friday,2022-05-13 05:30:00,59.9879,10.6146068573,26.104827880859,22.347034454346,226.51217651367,225.04522705078,225.12380981445,7.2311758995056,7.678391456604,155724188.0,89.8,22.900000341237,83.9,24.200000360608,76.2,25.400000378489
Friday,2022-05-13 05:45:00,59.9759,11.259474754333,31.906970977783,22.653696060181,226.49069213867,224.94483947754,225.11099243164,8.0506658554077,8.555679321289102,155726078.0,85.8,23.700000353158,83.6,24.200000360608,77.8,25.000000372529
Friday,2022-05-13 06:00:00,60.039,9.598072052002,26.547060012817,21.440172195435,226.6696472168,225.10357666016,225.25494384766,6.8716349601746,7.4884300231934,155727887.0,86.8,23.500000350177,83.7,24.200000360608,76.8,25.200000375509
Friday,2022-05-13 06:15:00,59.9612,9.6139965057373,23.280145645142,21.157415390015,226.59585571289,225.13752746582,225.12622070312,6.4512143135071005,7.0274920463562,155729550.0,87.0,23.600000351667,84.6,24.100000359118,77.3,25.200000375509
Friday,2022-05-13 06:30:00,60.0207,10.444860458374,23.407417297363,20.420799255371,226.67631530762,225.20649719238,225.20188903809,6.4686336517334,7.0603485107422,155731358.0,88.9,23.200000345707,84.3,24.100000359118,77.2,25.200000375509
Friday,2022-05-13 06:45:00,59.9642,12.170115470886,32.738925933838,24.321701049805,225.96885681152,224.75823974609,224.64122009277,8.4815711975098,8.9844846725464,155733315.0,87.9,23.400000348687,84.2,24.200000360608,77.6,25.200000375509
Friday,2022-05-13 07:00:00,59.9942,12.081141471863,42.334423065186,40.336971282959,225.34457397461,224.01860046387,223.80726623535,11.560551643372,12.244371414185,155735400.0,89.8,23.100000344217,83.7,24.300000362098,76.2,25.60000038147
Friday,2022-05-13 07:15:00,60.0304,34.149887084961,35.890048980713,78.901069641113,224.15100097656,223.40588378906,222.55335998535,18.489465713501,19.166831970215,155739411.0,89.7,23.200000345707,84.0,24.300000362098,77.5,25.400000378489
Friday,2022-05-13 07:30:00,60.0314,44.441520690918,73.277038574219,105.71041107178,224.36151123047,223.40669250488,222.58921813965,27.717172622681,28.766012191772,155744542.0,89.6,23.200000345707,83.6,24.400000363588,76.7,25.60000038147
Friday,2022-05-13 07:45:00,60.0353,53.943054199219,85.056777954102,125.05499267578,223.24353027344,222.27606201172,221.41250610352,32.918334960938004,33.823123931885,155751843.0,87.1,23.700000353158,84.0,24.400000363588,77.1,25.50000037998
Friday,2022-05-13 08:00:00,60.0095,48.131580352783,79.389259338379,125.93144226074,222.15576171875,221.3723449707,220.23344421387,31.336782455444,32.305137634277,155760030.0,86.9,23.600000351667,83.5,24.300000362098,76.6,25.300000376999
Friday,2022-05-13 08:15:00,60.026,77.876121520996,82.305252075195,161.64002990723,222.50942993164,222.00448608398,220.49917602539,39.927616119385,41.105365753174006,155768635.0,86.3,23.800000354648,82.5,24.600000366569,75.1,25.80000038445
Friday,2022-05-13 08:30:00,59.9889,121.21779632568,79.737365722656,205.21569824219,221.23472595215,221.07234191895,219.01527404785,49.700389862061,51.60143661499,155780020.0,86.0,24.000000357628,82.7,24.600000366569,75.5,25.70000038296
